id	Methanosphaera	Methanobrevibacter	Candidatus_Methanomethylophilus	uncultured	Pla4_lineage	Pirellula	CPla-4_termite_group	p-1088-a5_gut_group	Endomicrobium	Elusimicrobium	Absconditabacteriales_(SR1)	DEV114	LD1-PB3	WCHB1-41	Gastranaerophilales	Flexilinea	Pyramidobacter	Synergistes	Fibrobacter	Phoenicibacter	uncultured	Raoultibacter	Atopobium	uncultured	MVP-15	uncultured	Deinococcus	Corynebacterium	Microbacteriaceae Family	Brachybacterium	Arthrobacter	uncultured	uncultured	Bifidobacterium	Mailhella	Desulfovibrio	Bilophila	Desulfuromonadaceae	uncultured	d__Bacteria Kingdom	uncultured	Mitochondria	Sphingomonas	Desulfobulbus	Campylobacter	Suttonella	Pseudomonas	Pantoea	Lautropia	Parasutterella	Sutterella	Rhodocyclaceae Family	Janthinobacterium	uncultured	Kingella	Neisseria	Alysiella	Pasteurellaceae Family	Gallibacterium	Actinobacillus	Bibersteinia	Ruminobacter	Succinivibrio	uncultured	Succinatimonas	Anaerobiospirillum	Succinimonas	Succinivibrionaceae_UCG-001	Succinivibrionaceae_UCG-002	Moraxella	Psychrobacter	Alkanindiges	Acinetobacter	Stenotrophomonas	Megasphaera	Veillonellaceae_UCG-001	Schwartzia	Megamonas	uncultured	Anaerovibrio	Selenomonas	Phascolarctobacterium	WPS-2	Succiniclasticum	Streptococcus	Enterococcus	Jeotgalicoccus	Staphylococcus	Anaerofustis	Eubacterium	Clostridia Class	Christensenellaceae_R-7_group	0319-6G20	RF39	Izemoplasmataceae	Izemoplasmatales	NED5E9	Acholeplasmataceae Family	Anaeroplasma	Sharpea	Erysipelotrichaceae_UCG-002	UCG-004	Solobacterium	Erysipelotrichaceae_UCG-009	[Anaerorhabdus]_furcosa_group	uncultured	Erysipelothrix	Faecalicoccus	Catenisphaera	uncultured	JGI_0000069-P22	Fusobacterium	Caviibacter	vadinBE97	Victivallaceae	Chryseobacterium	Bergeyella	Rikenellaceae_RC9_gut_group	U29-B03	SP3-e08	Rikenellaceae Family	uncultured	F082	uncultured	uncultured	hoa5-07d05_gut_group	Bacteroidales Order	Bacteroidales_RF16_group	p-251-o5	Butyricimonas	Odoribacter	Porphyromonas	Alloprevotella	Prevotellaceae_Ga6A1_group	Prevotellaceae_UCG-004	Prevotellaceae_NK3B31_group	uncultured	Prevotellaceae Family	Prevotellaceae_YAB2003_group	Prevotella_7	Prevotellaceae_UCG-001	Prevotella	Paraprevotella	Bacteroidales_UCG-001	uncultured	Prevotellaceae	Prevotellaceae_UCG-003	Bacteroides	Parabacteroides	Barnesiella	Muribaculaceae	Bacteroidia Class	Bacteroidetes_BD2-2	Alistipes	Bacteroidales_BS11_gut_group	M2PB4-65_termite_group	CAP-aah99b04	Flavobacterium	M2PT2-76_termite_group	Treponema	Sediminispirochaeta	Mycoplasma	Paeniclostridium	Romboutsia	Amnipila	Anaerovorax	Family_XIII_UCG-001	Mogibacterium	[Eubacterium]_nodatum_group	Anaerovoracaceae Family	Family_XIII_AD3011_group	uncultured	uncultured	Clostridium_sensu_stricto_1	Clostridia_vadinBB60_group	Clostridia_UCG-014	Firmicutes Phylum	UCG-010	Monoglobus	Hungateiclostridiaceae Family	Ruminiclostridium	Saccharofermentans	Oscillospirales Order	UCG-005	UCG-007	Papillibacter	Oscillospira	Oscillibacter	UCG-002	UCG-012	Colidextribacter	V9D2013_group	uncultured	Oscillospiraceae Family	NK4A214_group	Ruminococcaceae	[Clostridium]_methylpentosum_group	Candidatus_Soleaferrea	Subdoligranulum	Ruminococcus	[Eubacterium]_coprostanoligenes_group	Incertae_Sedis	Ruminococcaceae Family	uncultured	CAG-352	Tyzzerella	Defluviitaleaceae_UCG-011	Lachnospiraceae_UCG-010	uncultured	Lachnospiraceae_UCG-001	Anaerosporobacter	Lachnospiraceae_UCG-006	Lachnospiraceae	[Eubacterium]_xylanophilum_group	Coprococcus	Lachnospiraceae_NC2004_group	[Eubacterium]_ruminantium_group	Lachnospira	[Eubacterium]_eligens_group	Lachnospiraceae_UCG-008	[Bacteroides]_pectinophilus_group	[Eubacterium]_hallii_group	Blautia	Lachnospiraceae_FE2018_group	Acetitomaculum	Lachnospiraceae_UCG-002	[Eubacterium]_cellulosolvens_group	Lachnospiraceae_ND3007_group	[Ruminococcus]_gauvreauii_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_XPB1014_group	Lachnospiraceae_AC2044_group	Roseburia	Moryella	Lachnospiraceae_NK3A20_group	FD2005	XBB1006	[Eubacterium]_oxidoreducens_group	Shuttleworthia	[Eubacterium]_ventriosum_group	Howardella	Lachnospiraceae Family	Pseudobutyrivibrio	Lachnospiraceae_FCS020_group	probable_genus_10	Lachnoclostridium	Butyrivibrio	Syntrophococcus	Oribacterium	Marvinbryantia	Lachnospiraceae_UCG-009
19LIB028-19MET480	10	0	17	30	0	0	0	0	25	0	604	0	0	331	56	0	13	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	21	132	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	175	0	3897	0	0	0	0	0	0	0	0	0	0	0	35	0	0	239	0	0	0	0	0	0	160	996	36	71	5	0	7	0	79	0	0	242	18	0	0	0	4	0	0	0	0	0	0	47	0	0	0	1665	24	22	0	0	162	0	0	0	0	818	103	0	0	0	96	48	49	46	164	34	18	0	155	3535	0	0	58	0	393	0	0	0	313	0	0	0	87	8	0	0	7	327	16	0	0	0	0	58	0	108	0	0	0	17	8	0	0	325	0	114	60	0	0	600	0	44	0	109	0	0	0	0	0	0	0	0	421	0	0	0	0	433	0	0	0	45	47	12	45	0	65	0	0	21	0	24	13	0	136	0	0	28	0	0	0	0	116	0	0	59	40	53	112	254	0	0	82	0	0	0	0	12	0	146	126	0	21	59	138	0	13	0	0
19LIB028-19MET484	0	0	9	37	0	0	0	13	0	0	171	0	0	123	61	0	18	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	30	0	0	0	0	0	9	0	7	0	0	0	5	0	0	0	0	1471	0	0	0	0	110	0	1154	0	0	0	0	0	0	0	0	0	0	119	78	0	0	287	0	0	0	0	0	0	141	728	0	26	0	0	0	0	46	0	0	54	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	29	23	0	5	410	0	0	0	0	334	54	0	0	0	79	82	178	176	64	115	126	0	449	5678	131	0	121	0	1232	0	0	0	401	0	0	0	0	0	0	0	0	117	5	0	0	0	0	16	0	101	0	52	19	11	0	0	0	1744	0	8	0	0	0	552	0	65	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	190	7	0	223	19	70	0	41	0	38	0	0	12	0	23	0	0	158	0	0	64	0	0	0	0	218	0	0	55	39	110	11	104	0	52	225	0	0	0	34	14	0	40	37	16	78	29	49	0	20	10	0
19LIB028-19MET485	0	0	12	56	0	13	0	24	15	0	39	0	0	513	325	37	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	17	13	0	0	0	0	22	0	0	0	18	0	0	0	0	0	28	0	4	0	0	0	0	0	0	0	0	168	19	0	0	0	141	0	708	0	0	0	0	0	0	0	0	0	0	24	222	0	0	385	0	0	0	0	0	0	129	1034	0	71	3	0	0	0	168	0	0	137	36	0	0	0	0	0	0	0	0	0	0	101	0	0	0	3709	13	11	12	106	198	0	0	0	23	2770	11	0	0	0	16	36	33	90	33	59	103	0	333	6189	147	0	196	19	3452	0	0	0	89	0	0	0	233	0	0	0	8	222	32	0	0	0	0	30	0	120	0	7	34	18	0	0	6	511	0	62	33	0	0	440	0	14	0	87	0	0	0	0	0	0	0	0	493	0	0	0	0	120	53	0	54	0	0	0	27	0	72	0	0	0	0	12	6	0	73	0	0	71	0	0	0	0	756	0	17	7	16	26	27	136	0	87	43	24	0	0	5	0	0	37	114	0	13	12	19	0	21	0	0
19LIB028-19MET489	0	0	13	0	0	6	0	21	30	0	0	0	0	329	304	0	17	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	20	0	0	0	0	10	0	0	15	28	0	0	0	0	0	23	0	0	0	0	0	13	0	0	0	0	73	58	0	0	0	52	0	262	0	0	0	0	0	0	0	0	0	0	268	551	0	0	501	0	0	0	0	0	0	22	63	0	228	13	0	82	0	1091	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2032	32	0	0	0	589	0	0	0	0	958	23	0	0	0	40	113	88	0	136	24	516	0	17109	3947	390	0	388	0	313	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	0	48	0	0	3	5	0	0	13	881	0	20	0	0	0	457	0	0	0	11	0	0	0	0	0	0	0	0	147	0	0	0	0	500	17	0	0	11	0	0	34	0	118	0	0	0	0	55	0	0	458	0	0	0	0	0	0	0	110	0	41	8	0	72	36	398	0	44	127	41	0	0	28	0	0	61	253	0	118	14	236	0	0	0	0
19LIB028-19MET492	23	97	11	104	0	8	0	60	27	0	314	0	0	365	186	36	13	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	41	0	0	0	0	41	0	0	0	34	0	0	0	0	0	7	0	0	0	0	0	10	0	0	0	0	7	22	0	0	0	67	0	1289	0	0	0	0	0	0	0	0	0	0	42	230	0	0	529	0	0	0	0	0	0	285	1168	0	360	24	0	0	0	574	0	0	211	7	0	0	0	4	0	0	0	0	0	0	63	0	0	0	2488	12	39	16	89	431	0	0	0	27	847	52	0	0	0	27	154	131	48	36	0	65	0	732	6621	102	0	109	14	1665	0	0	0	29	0	0	0	218	6	0	0	9	1088	31	0	0	0	0	132	0	236	0	9	123	4	0	0	37	351	0	135	39	0	0	880	0	114	0	86	0	0	23	0	0	0	0	8	603	0	0	0	0	405	57	0	49	93	133	0	70	0	153	0	0	47	0	46	0	39	90	0	0	42	0	23	0	0	129	27	17	52	16	81	122	483	0	67	197	43	0	86	54	16	0	115	280	0	114	94	416	0	41	19	41
19LIB028-19MET493	9	0	0	136	0	35	0	88	0	21	460	0	0	512	301	74	23	0	815	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	27	56	0	0	0	64	169	31	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	18	0	0	0	181	0	1172	0	0	0	0	0	0	0	0	0	0	0	161	0	0	567	0	0	0	0	0	0	331	1618	22	326	5	0	58	22	312	0	0	346	36	0	0	0	14	0	0	0	0	0	0	86	0	0	0	1499	14	60	0	46	679	6	5	0	41	1768	69	0	0	0	17	67	98	50	130	7	41	0	297	5215	76	0	48	0	585	0	0	0	38	0	0	0	126	12	0	0	0	666	59	0	0	0	0	136	0	123	0	22	28	22	5	0	14	483	7	198	28	0	0	992	0	92	0	229	0	0	0	0	0	0	0	9	763	0	0	0	0	570	282	7	0	98	0	0	52	0	162	0	0	51	0	11	0	14	154	0	0	124	0	0	0	0	214	0	18	58	48	59	67	391	0	51	95	18	0	29	44	17	0	155	242	35	87	56	305	0	60	0	32
19LIB028-19MET495	0	67	0	41	0	0	0	86	0	0	0	0	0	15	119	48	27	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	3	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	521	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	36	713	0	0	547	0	0	0	0	0	0	196	585	0	61	0	0	15	42	23	0	0	15	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3776	0	0	8	0	460	0	0	0	0	22	0	0	0	0	0	10	36	594	50	4	0	0	307	5461	514	0	166	70	396	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	21	0	331	0	26	123	5	0	0	0	15	0	15	0	0	0	121	0	0	0	10	0	0	24	0	0	0	0	0	559	0	0	0	0	137	58	0	0	112	0	0	79	0	40	0	0	0	0	0	0	13	16	0	0	51	0	0	0	0	189	22	0	0	40	14	0	33	0	453	436	0	0	0	0	0	0	23	163	0	20	32	130	0	18	58	0
19LIB028-19MET497	0	0	0	49	0	23	0	9	49	23	27	31	0	808	420	27	7	0	2309	0	8	0	0	0	0	0	0	0	9	6	0	0	7	0	6	25	0	0	0	0	4	0	18	5	0	0	0	13	0	0	68	0	0	0	0	0	0	0	0	0	21	282	26	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	19	392	0	0	236	25	0	0	0	0	0	112	772	0	643	17	0	0	29	779	0	0	457	17	0	0	0	0	0	0	0	0	0	0	77	0	0	0	3955	7	26	0	18	127	12	0	24	0	2234	89	0	0	0	3	63	0	52	96	232	366	0	1340	4649	52	0	62	0	461	0	0	0	40	0	0	0	187	6	0	0	7	1487	28	0	0	0	0	64	0	142	0	0	70	26	4	0	171	492	0	132	0	0	0	537	0	23	0	48	0	0	17	0	0	0	0	0	413	15	0	9	0	275	0	4	0	3	18	0	32	0	170	0	0	30	0	12	0	0	101	0	0	42	0	0	0	0	224	0	85	37	36	51	107	150	9	17	189	43	0	14	33	42	0	151	449	21	53	0	548	0	102	0	20
19LIB028-19MET506	0	0	8	0	0	32	0	14	0	49	69	0	0	647	466	16	10	0	410	0	0	0	0	0	0	0	0	0	6	0	0	0	103	0	19	69	0	0	0	21	9	0	0	0	13	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	18	257	0	0	275	12	0	0	0	0	0	144	691	0	369	6	0	0	0	806	0	0	140	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	2573	6	33	0	0	1320	9	0	47	0	3990	70	0	0	0	0	51	23	60	116	136	35	0	691	4004	0	0	64	0	969	0	0	0	29	0	0	0	381	0	0	0	0	1286	25	0	0	0	0	26	0	108	0	0	40	27	6	0	125	206	0	110	11	0	0	399	0	0	0	91	0	0	28	0	0	0	0	0	566	0	0	0	0	602	26	0	0	13	0	0	16	0	111	0	0	18	0	76	0	0	93	0	0	18	0	0	0	0	123	0	23	32	38	59	107	337	0	17	99	46	0	0	11	19	0	150	419	2	32	10	199	0	46	0	0
19LIB028-19MET509	0	0	19	7	0	0	0	7	0	4	54	0	0	48	169	0	17	0	632	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	548	17	0	0	0	0	0	515	0	0	0	13	0	0	0	0	0	0	53	208	0	0	428	0	0	0	0	0	0	245	668	0	214	0	0	0	0	211	0	0	44	0	0	0	13	0	0	0	0	0	0	0	20	0	0	0	758	49	0	0	0	913	0	0	0	0	392	25	0	0	0	407	421	83	181	154	39	89	0	426	8609	30	0	54	0	224	0	0	0	25	0	0	0	0	0	0	0	0	812	0	0	0	0	0	44	0	67	0	0	24	4	0	0	4	844	0	17	12	0	0	584	0	19	0	30	0	0	0	0	0	0	0	0	172	0	0	0	0	836	15	0	82	25	0	0	11	0	114	0	0	0	0	32	9	0	265	102	0	15	0	0	0	0	49	0	51	0	147	250	12	296	0	47	284	14	0	0	97	0	0	113	189	19	148	11	220	0	88	0	0
19LIB028-19MET513	0	0	20	79	0	0	0	25	0	0	7	17	0	132	14	34	13	0	38	0	0	0	0	6	0	0	0	0	3	12	9	0	0	8	0	50	0	0	0	16	0	0	19	0	7	0	0	14	0	0	9	0	0	0	0	0	0	0	0	0	17	845	147	0	0	0	96	0	1885	0	0	0	0	0	0	0	0	0	0	73	626	0	0	635	0	0	0	0	0	0	178	1243	0	45	0	0	0	0	76	0	0	130	25	0	0	38	0	0	0	0	0	0	0	17	0	0	0	2062	11	16	13	0	156	0	0	0	0	608	0	0	0	0	22	66	15	253	74	0	561	0	424	14419	77	0	68	0	594	0	0	0	0	0	0	0	305	0	0	0	0	949	12	0	0	0	0	39	0	320	0	0	145	10	5	0	6	1774	0	7	0	0	0	609	0	0	0	12	0	0	0	0	0	0	0	0	543	17	0	0	0	243	44	0	129	49	0	0	35	0	81	0	0	66	0	18	23	0	204	19	0	71	0	0	0	0	586	0	58	32	256	20	58	52	0	57	1430	185	0	0	60	12	0	134	192	0	0	15	531	0	82	0	0
19LIB028-19MET514	0	0	13	87	0	8	0	22	0	29	67	0	0	853	224	33	31	0	1536	0	0	0	0	0	0	0	0	0	0	21	7	0	141	0	23	117	0	0	0	32	45	0	7	0	25	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	185	0	0	0	40	0	0	0	0	0	0	0	250	0	0	713	0	0	0	0	6	0	184	1224	0	238	0	0	0	22	372	0	0	100	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	3677	8	0	0	0	397	8	0	0	0	5835	51	0	0	0	16	55	12	118	103	1771	0	0	7365	7104	32	0	60	14	938	0	0	0	0	0	0	0	112	0	0	0	9	857	15	0	0	0	0	104	0	243	0	0	81	23	0	0	92	114	0	90	131	0	0	367	0	0	0	104	0	0	8	0	0	0	0	0	616	21	0	0	0	161	34	0	0	23	0	0	45	0	67	0	0	0	0	13	4	0	66	0	0	29	0	0	28	0	271	0	0	55	49	41	23	205	21	45	82	12	0	0	16	0	0	86	155	39	26	16	159	0	37	0	0
19LIB028-19MET519	0	0	13	20	0	4	0	18	8	0	121	0	0	1664	230	17	7	0	1934	0	4	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	91	0	12	11	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10	50	20	0	0	0	102	0	299	0	0	0	10	0	0	0	0	0	0	31	512	0	0	574	12	0	0	0	0	0	168	803	0	442	9	0	47	0	927	0	0	464	0	0	0	30	0	0	0	0	0	0	0	87	0	0	0	3150	33	0	0	0	705	0	0	8	0	4652	66	0	0	0	0	220	38	10	254	148	159	0	579	9306	34	0	82	17	852	0	0	0	0	0	0	0	17	8	0	0	0	1093	12	0	0	0	0	46	0	70	0	0	41	0	0	0	169	265	0	78	9	0	0	380	0	0	0	52	0	0	0	0	0	0	0	5	368	0	0	0	0	434	26	0	0	27	0	0	29	0	150	0	0	18	0	19	5	0	17	0	0	65	0	0	136	0	300	0	60	59	154	21	64	174	35	15	117	32	0	0	24	17	0	133	611	30	0	35	532	0	102	0	22
19LIB028-19MET521	0	0	0	17	0	0	0	37	7	0	114	0	0	596	322	0	26	0	2776	0	0	0	0	0	0	0	0	0	3	0	0	0	0	29	8	0	0	0	0	5	0	0	0	0	26	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	16	13	49	0	0	0	36	0	1368	0	0	0	0	0	0	0	0	0	0	114	720	0	0	431	0	0	0	0	8	0	150	976	0	115	16	0	0	4	514	0	0	275	16	0	0	14	0	0	0	0	0	0	0	33	0	0	0	2686	77	0	20	10	1887	0	0	5	0	344	23	0	0	0	31	290	71	15	321	71	768	0	379	11865	160	0	98	0	681	0	0	0	0	0	0	0	238	0	0	0	0	983	20	0	0	0	0	96	0	74	0	0	43	15	0	0	75	1123	0	160	0	0	0	797	0	63	0	36	0	0	0	0	0	0	0	16	472	16	0	21	0	756	58	5	52	60	37	0	56	0	151	0	0	0	0	41	0	0	221	17	0	67	0	0	0	0	122	0	46	136	37	76	58	148	0	54	365	21	0	0	127	0	0	201	254	4	130	51	532	0	155	0	0
19LIB028-19MET522	0	0	16	37	0	0	0	12	22	22	35	0	0	808	213	138	26	0	2128	0	5	0	0	8	0	0	0	0	11	0	0	0	43	0	26	0	0	0	0	6	42	0	7	10	19	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	63	721	19	0	0	0	116	0	1580	0	0	0	18	0	0	0	0	0	0	16	273	0	0	616	13	0	0	0	7	0	257	1265	0	114	0	0	24	26	556	0	0	176	16	0	0	60	0	0	0	0	0	0	0	113	0	0	0	3518	25	0	21	24	1072	16	0	0	0	3655	55	0	0	0	81	267	37	85	198	1435	97	0	2569	7686	41	0	137	7	604	0	0	0	42	0	0	0	99	11	0	0	35	1206	18	0	0	0	0	123	0	131	0	0	19	18	0	0	61	253	0	176	9	0	0	811	0	0	0	132	0	0	0	0	0	0	0	7	736	0	0	7	0	340	14	0	0	168	23	0	51	0	161	0	0	33	0	12	10	0	92	0	0	55	0	0	0	0	177	0	0	96	71	58	98	303	35	108	155	36	0	11	6	27	0	61	323	33	31	15	288	0	51	0	0
19LIB028-19MET524	0	0	0	89	0	0	0	11	0	0	4	20	0	1467	90	19	6	0	1668	0	6	0	0	0	0	0	0	0	0	0	4	0	101	0	0	0	0	0	0	7	17	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	125	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	16	285	0	0	443	7	0	0	0	0	0	98	757	0	333	7	0	26	0	636	0	0	220	0	0	0	27	0	0	0	0	0	0	0	78	0	0	0	2445	0	0	0	14	402	32	0	6	0	5051	0	0	0	0	11	52	0	48	63	155	79	0	2023	10979	106	0	68	10	972	0	0	0	8	0	0	0	153	0	0	0	9	1109	50	0	0	0	0	33	0	59	0	0	41	18	0	0	352	72	0	85	22	0	0	403	0	0	0	107	0	0	0	0	0	0	0	0	376	0	0	0	0	294	40	9	0	35	0	0	2	0	208	0	0	0	0	0	0	0	191	0	0	92	0	0	34	0	23	0	0	74	116	34	80	165	23	0	67	41	0	23	15	25	0	175	614	67	50	42	618	0	93	0	38
19LIB028-19MET552	0	0	0	94	0	22	0	0	0	0	174	12	0	1095	0	36	30	0	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	24	0	0	42	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	141	0	0	501	0	0	0	0	0	0	236	1737	0	28	0	0	61	17	378	0	0	99	23	16	0	0	0	0	0	0	0	0	0	137	0	0	0	2685	13	61	0	0	268	7	0	0	0	1055	17	0	0	0	0	13	65	11	188	318	22	0	1023	7635	4	0	145	0	600	0	0	0	0	0	0	0	530	0	0	0	0	275	52	0	2	0	0	51	0	214	50	0	53	40	0	0	42	50	0	118	23	0	0	636	0	64	0	93	0	0	46	0	0	0	0	0	826	0	0	0	0	474	105	0	0	110	0	0	27	9	50	0	0	0	0	11	0	0	156	0	0	93	0	0	0	0	190	0	0	80	0	67	32	230	29	90	63	0	0	0	0	20	0	86	149	13	63	43	152	0	10	0	0
19LIB028-19MET555	0	0	0	78	0	20	0	0	0	20	85	12	0	1281	0	39	15	0	1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	12	23	0	77	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	109	0	0	401	7	0	0	0	0	0	188	1159	0	85	0	0	86	16	437	0	0	55	0	12	0	0	0	0	0	0	0	0	0	177	0	0	0	3419	5	75	0	0	360	7	0	0	0	1620	357	0	0	0	0	21	63	53	181	150	36	0	1455	5268	32	21	73	0	591	0	0	0	0	0	0	0	676	0	0	0	11	176	51	0	0	0	0	51	0	208	8	0	49	41	0	0	0	37	0	61	32	0	0	447	0	54	0	171	0	0	31	8	0	0	0	0	677	0	0	0	0	386	69	0	0	115	0	0	32	17	60	0	0	0	0	8	0	0	51	0	0	99	0	0	0	0	82	0	0	67	0	38	35	271	36	96	111	0	0	0	0	7	0	56	158	12	33	26	162	0	12	0	0
19LIB028-19MET556	0	0	0	89	0	5	0	0	0	16	167	22	0	897	0	0	12	0	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	12	0	0	48	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	91	0	0	344	0	0	0	0	0	0	273	1455	0	58	0	0	58	24	442	0	0	78	7	0	0	0	0	0	0	0	0	0	0	238	0	0	0	2060	16	75	0	0	265	10	0	0	0	1434	41	0	0	0	0	28	53	14	146	138	37	0	482	3840	11	10	82	0	501	0	0	0	0	0	0	0	298	0	0	0	5	110	32	0	6	0	0	48	0	163	10	0	22	30	0	0	22	26	0	88	16	0	0	563	0	81	0	141	0	0	0	0	0	0	0	0	492	0	0	0	0	360	132	0	0	15	0	0	38	8	62	0	0	0	0	38	0	0	124	0	0	24	0	0	0	0	86	0	0	77	0	21	64	206	13	41	36	0	0	0	0	33	0	8	148	0	42	18	210	0	13	0	0
19LIB028-19MET560	0	0	0	32	0	4	0	0	0	12	60	27	0	877	0	25	12	0	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	12	13	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	132	0	0	763	12	0	0	0	0	0	259	1358	0	65	0	0	83	31	719	0	0	76	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	3097	9	56	0	0	292	17	0	0	0	1005	49	0	0	0	0	14	76	13	176	190	11	0	943	4045	50	20	71	0	324	0	0	0	0	0	0	0	472	0	0	0	6	331	50	0	0	0	0	49	0	136	32	0	20	25	0	0	0	21	0	70	29	0	0	502	0	39	0	158	0	0	28	11	0	0	0	0	524	0	0	0	0	260	131	0	0	56	0	0	18	0	48	0	0	0	0	11	5	0	158	0	0	53	0	0	0	0	16	0	0	97	0	0	54	332	30	47	54	0	0	0	0	0	0	57	273	13	36	40	234	0	8	0	0
19LIB028-19MET562	0	0	0	76	0	13	0	0	0	21	60	6	0	1148	0	0	11	0	1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	4	0	79	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	404	11	0	0	0	0	0	190	1178	0	71	0	0	98	38	387	0	0	144	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	2629	0	37	0	0	205	22	0	0	0	1341	121	0	0	0	0	33	45	0	218	151	0	0	693	4013	6	11	63	0	585	0	0	0	0	0	0	0	648	0	0	0	0	243	53	0	0	0	0	39	0	127	0	0	23	25	0	0	43	59	0	203	17	0	0	463	0	26	0	90	0	0	22	17	0	0	0	0	547	0	0	0	0	460	95	0	0	53	0	0	20	10	29	0	0	0	0	22	4	0	150	0	0	59	0	0	0	0	63	0	0	122	0	39	55	227	19	43	80	0	0	0	0	0	0	52	144	6	34	16	194	0	9	0	0
19LIB028-19MET564	0	0	0	38	0	13	0	0	0	0	83	27	0	1078	0	36	14	0	1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	8	5	0	85	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	294	0	0	0	0	6	0	176	1264	0	28	0	0	69	38	567	0	0	103	0	12	0	0	0	0	0	0	0	0	0	144	0	0	0	2332	6	25	0	0	383	0	0	0	0	1522	33	0	0	0	0	39	21	31	222	531	20	0	506	3811	0	19	48	0	308	0	0	0	0	0	0	0	359	0	0	0	15	306	25	0	0	0	0	40	0	144	8	0	14	25	0	0	43	30	0	198	34	0	0	509	0	62	0	90	0	0	23	11	0	0	0	0	608	0	0	0	0	356	92	0	0	110	0	0	16	4	66	0	0	0	0	17	7	0	128	0	0	57	0	0	0	0	48	0	0	88	0	19	58	262	19	32	71	0	0	0	0	18	0	66	186	5	30	41	240	0	11	0	0
